term	level	class
GO:0140114	3	biological_process
GO:0140115	3	biological_process
GO:0140116	4	biological_process
GO:0140121	6	biological_process
GO:0140122	6	biological_process
GO:0140123	7	biological_process
GO:0140124	7	biological_process
GO:0140125	4	biological_process
GO:0140131	7	biological_process
GO:0140132	2	molecular_function
GO:0140133	7	biological_process
GO:0140135	6	molecular_function
GO:0140140	6	biological_process
GO:0140141	6	biological_process
GO:0140142	2	molecular_function
GO:0140145	4	biological_process
GO:0140146	4	biological_process
GO:0140147	4	biological_process
GO:0140157	6	biological_process
GO:0140159	4	biological_process
GO:0140161	5	molecular_function
GO:0140164	3	molecular_function
GO:0140192	7	biological_process
GO:0140193	5	biological_process
GO:0140194	5	biological_process
GO:0140195	5	biological_process
GO:0140196	5	biological_process
GO:0140199	5	biological_process
GO:0140200	6	biological_process
GO:0140201	4	biological_process
GO:0140202	4	biological_process
GO:0140203	5	biological_process
GO:0140204	4	biological_process
GO:0140205	4	biological_process
GO:0140206	5	biological_process
GO:0140207	5	biological_process
GO:0140208	5	biological_process
GO:0140209	4	biological_process
GO:0140210	5	biological_process
GO:0140211	5	molecular_function
GO:0140212	7	biological_process
GO:0140213	7	biological_process
GO:0140214	7	biological_process
GO:0140215	7	biological_process
GO:0140216	6	biological_process
GO:0140217	6	biological_process
GO:0140220	4	cellular_component
GO:0140221	3	cellular_component
GO:0140222	3	cellular_component
GO:0140223	1	molecular_function
GO:0140224	2	cellular_component
GO:0140225	2	cellular_component
GO:0140226	3	molecular_function
GO:0140227	4	biological_process
GO:0140231	4	biological_process
GO:0140232	9	molecular_function
GO:0140233	9	molecular_function
GO:0140235	7	biological_process
GO:0140236	6	biological_process
GO:0140237	7	biological_process
GO:0140238	4	biological_process
GO:0140239	4	biological_process
GO:0140240	4	cellular_component
GO:0140241	5	biological_process
GO:0140242	6	biological_process
GO:0140243	7	biological_process
GO:0140244	8	biological_process
GO:0140245	8	biological_process
GO:0140246	5	biological_process
GO:0140247	6	biological_process
GO:0140249	6	biological_process
GO:0140250	5	biological_process
GO:0140251	6	biological_process
GO:0140252	6	biological_process
GO:0140253	2	biological_process
GO:0140255	5	biological_process
GO:0140256	6	biological_process
GO:0140259	3	molecular_function
GO:0140260	3	molecular_function
GO:0140261	4	cellular_component
GO:0140262	3	molecular_function
GO:0140266	6	cellular_component
GO:0140267	7	biological_process
GO:0140268	3	cellular_component
GO:0140270	4	biological_process
GO:0140271	5	biological_process
GO:0140272	2	molecular_function
GO:0140273	4	biological_process
GO:0140274	3	biological_process
GO:0140275	4	cellular_component
GO:0140278	5	biological_process
GO:0140279	7	biological_process
GO:0140280	8	biological_process
GO:0140281	8	biological_process
GO:0140282	5	molecular_function
GO:0140284	3	cellular_component
GO:0140285	6	biological_process
GO:0140288	4	cellular_component
GO:0140290	6	biological_process
GO:0140291	6	biological_process
GO:0140292	5	molecular_function
GO:0140293	5	molecular_function
GO:0140294	5	molecular_function
GO:0140295	5	molecular_function
GO:0140296	4	molecular_function
GO:0140297	4	molecular_function
GO:0140298	5	biological_process
GO:0140299	1	molecular_function
GO:0140300	4	biological_process
GO:0140301	3	biological_process
GO:0140302	3	biological_process
GO:0140303	3	molecular_function
GO:0140306	3	molecular_function
GO:0140311	2	molecular_function
GO:0140312	3	molecular_function
GO:0140313	1	molecular_function
GO:0140314	3	molecular_function
GO:0140315	3	molecular_function
GO:0140317	3	biological_process
GO:0140318	2	molecular_function
GO:0140319	2	molecular_function
GO:0140320	3	molecular_function
GO:0140321	6	biological_process
GO:0140325	8	biological_process
GO:0140326	2	molecular_function
GO:0140327	3	molecular_function
GO:0140328	3	molecular_function
GO:0140329	6	biological_process
GO:0140330	4	biological_process
GO:0140331	6	biological_process
GO:0140332	4	molecular_function
GO:0140333	4	molecular_function
GO:0140334	4	biological_process
GO:0140337	4	molecular_function
GO:0140338	5	molecular_function
GO:0140339	5	molecular_function
GO:0140340	5	molecular_function
GO:0140341	4	molecular_function
GO:0140343	4	molecular_function
GO:0140344	4	molecular_function
GO:0140345	5	molecular_function
GO:0140346	5	molecular_function
GO:0140347	5	molecular_function
GO:0140348	5	molecular_function
GO:0140351	4	molecular_function
GO:0140352	2	biological_process
GO:0140353	3	biological_process
GO:0140354	6	biological_process
GO:0140355	2	molecular_function
GO:0140357	4	biological_process
GO:0140358	3	molecular_function
GO:0140359	3	molecular_function
GO:0140360	4	molecular_function
GO:0140361	4	biological_process
GO:0140363	5	cellular_component
GO:0140364	5	cellular_component
GO:0140365	5	cellular_component
GO:0140366	4	cellular_component
GO:0140367	4	biological_process
GO:0140368	3	cellular_component
GO:0140374	4	biological_process
GO:0140375	3	molecular_function
GO:0140376	4	molecular_function
GO:0140380	5	biological_process
GO:0140381	5	molecular_function
GO:0140382	4	molecular_function
GO:0140383	5	molecular_function
GO:0140384	4	biological_process
GO:0140393	5	molecular_function
GO:0140394	4	molecular_function
GO:0140395	4	molecular_function
GO:0140396	5	molecular_function
GO:0140397	4	molecular_function
GO:0140398	5	molecular_function
GO:0140399	5	molecular_function
GO:0140403	7	biological_process
GO:0140404	6	biological_process
GO:0140405	4	biological_process
GO:0140406	5	biological_process
GO:0140407	6	molecular_function
GO:0140408	9	biological_process
GO:0140409	10	biological_process
GO:0140410	5	molecular_function
GO:0140412	6	molecular_function
GO:0140413	5	molecular_function
GO:0140414	2	molecular_function
GO:0140415	5	biological_process
GO:0140416	3	molecular_function
GO:0140417	8	molecular_function
GO:0140418	4	biological_process
GO:0140420	5	biological_process
GO:0140421	6	biological_process
GO:0140423	9	biological_process
GO:0140425	6	biological_process
GO:0140426	6	biological_process
GO:0140429	5	biological_process
GO:0140430	7	biological_process
GO:0140431	6	molecular_function
GO:0140432	5	molecular_function
GO:0140433	4	biological_process
GO:0140434	5	biological_process
GO:0140435	5	biological_process
GO:0140438	6	biological_process
GO:0140439	4	molecular_function
GO:0140440	4	molecular_function
GO:0140441	4	molecular_function
GO:0140442	2	molecular_function
GO:0140443	4	molecular_function
GO:0140444	4	molecular_function
GO:0140445	4	cellular_component
GO:0140446	5	biological_process
GO:0140447	7	biological_process
GO:0140448	6	biological_process
GO:0140449	4	molecular_function
GO:0140450	5	biological_process
GO:0140451	2	cellular_component
GO:0140453	5	cellular_component
GO:0140454	5	biological_process
GO:0140455	7	biological_process
GO:0140456	3	biological_process
GO:0140457	3	molecular_function
GO:0140459	4	biological_process
GO:0140460	4	biological_process
GO:0140462	9	biological_process
GO:0140463	3	molecular_function
GO:0140464	4	biological_process
GO:0140466	7	biological_process
GO:0140467	4	biological_process
GO:0140468	5	biological_process
GO:0140469	5	biological_process
GO:0140471	4	biological_process
GO:0140472	6	cellular_component
GO:0140473	4	molecular_function
GO:0140474	4	molecular_function
GO:0140475	4	molecular_function
GO:0140479	7	biological_process
GO:0140480	5	biological_process
GO:0140481	4	molecular_function
GO:0140482	3	molecular_function
GO:0140483	3	molecular_function
GO:0140484	5	biological_process
GO:0140485	4	molecular_function
GO:0140486	3	molecular_function
GO:0140487	2	molecular_function
GO:0140488	2	molecular_function
GO:0140489	1	molecular_function
GO:0140490	2	molecular_function
GO:0140492	5	molecular_function
GO:0140493	7	biological_process
GO:0140494	5	cellular_component
GO:0140495	3	biological_process
GO:0140496	3	molecular_function
GO:0140497	4	cellular_component
GO:0140498	4	cellular_component
GO:0140499	7	biological_process
GO:0140500	6	biological_process
GO:0140501	7	biological_process
GO:0140502	7	biological_process
GO:0140504	5	biological_process
GO:0140505	7	biological_process
GO:0140506	4	molecular_function
GO:0140507	3	biological_process
GO:0140509	3	biological_process
GO:0140510	2	cellular_component
GO:0140511	2	cellular_component
GO:0140512	2	cellular_component
GO:0140513	2	cellular_component
GO:0140515	5	biological_process
GO:0140516	5	biological_process
GO:0140517	3	molecular_function
GO:0140522	1	molecular_function
GO:0140523	2	molecular_function
GO:0140525	3	cellular_component
GO:0140526	5	biological_process
GO:0140527	8	biological_process
GO:0140528	5	biological_process
GO:0140529	4	biological_process
GO:0140530	3	biological_process
GO:0140531	7	biological_process
GO:0140532	8	biological_process
GO:0140533	7	biological_process
GO:0140534	2	cellular_component
GO:0140535	2	cellular_component
GO:0140536	4	molecular_function
GO:0140537	3	molecular_function
GO:0140538	5	biological_process
GO:0140539	5	biological_process
GO:0140540	6	biological_process
GO:0140541	7	biological_process
GO:0140542	8	biological_process
GO:0140543	8	biological_process
GO:0140544	7	biological_process
GO:0140545	2	molecular_function
GO:0140546	4	biological_process
GO:0140547	2	biological_process
GO:0140548	4	biological_process
GO:0140549	3	cellular_component
GO:0140550	3	molecular_function
GO:0140552	4	cellular_component
GO:0140560	6	molecular_function
GO:0140561	6	molecular_function
GO:0140562	6	molecular_function
GO:0140563	6	molecular_function
GO:0140566	4	molecular_function
GO:0140567	2	molecular_function
GO:0140568	5	biological_process
GO:0140569	6	biological_process
GO:0140570	6	biological_process
GO:0140571	4	molecular_function
GO:0140572	6	biological_process
GO:0140573	4	cellular_component
GO:0140575	3	molecular_function
GO:0140576	3	biological_process
GO:0140580	4	molecular_function
GO:0140581	4	molecular_function
GO:0140582	6	biological_process
GO:0140584	4	molecular_function
GO:0140585	4	molecular_function
GO:0140586	4	molecular_function
GO:0140587	3	molecular_function
GO:0140588	7	biological_process
GO:0140590	6	biological_process
GO:0140591	7	biological_process
GO:0140592	5	molecular_function
GO:0140593	4	cellular_component
GO:0140594	4	molecular_function
GO:0140595	5	cellular_component
GO:0140596	5	cellular_component
GO:0140597	2	molecular_function
GO:0140598	3	molecular_function
GO:0140599	2	cellular_component
GO:0140602	5	cellular_component
GO:0140604	5	biological_process
GO:0140605	2	molecular_function
GO:0140608	6	molecular_function
GO:0140609	6	biological_process
GO:0140610	2	molecular_function
GO:0140612	2	molecular_function
GO:0140613	4	molecular_function
GO:0140614	5	biological_process
GO:0140615	4	cellular_component
GO:0140616	4	molecular_function
GO:0140618	5	molecular_function
GO:0140619	4	molecular_function
GO:0140620	4	molecular_function
GO:0140621	4	cellular_component
GO:0140622	3	cellular_component
GO:0140623	7	biological_process
GO:0140624	6	biological_process
GO:0140625	4	molecular_function
GO:0140626	3	biological_process
GO:0140627	7	biological_process
GO:0140628	6	molecular_function
GO:0140629	6	molecular_function
GO:0140630	6	molecular_function
GO:0140631	4	molecular_function
GO:0140632	6	biological_process
GO:0140633	7	biological_process
GO:0140634	3	cellular_component
GO:0140635	6	biological_process
GO:0140636	4	biological_process
GO:0140638	5	cellular_component
GO:0140639	6	biological_process
GO:0140640	2	molecular_function
GO:0140641	6	biological_process
GO:0140642	5	biological_process
GO:0140643	5	molecular_function
GO:0140644	5	cellular_component
GO:0140645	5	biological_process
GO:0140646	5	biological_process
GO:0140647	5	biological_process
GO:0140648	6	biological_process
GO:0140649	7	biological_process
GO:0140650	5	biological_process
GO:0140651	2	biological_process
GO:0140652	5	biological_process
GO:0140654	5	biological_process
GO:0140655	6	biological_process
GO:0140656	4	molecular_function
GO:0140657	1	molecular_function
GO:0140658	3	molecular_function
GO:0140659	2	molecular_function
GO:0140660	3	molecular_function
GO:0140661	3	molecular_function
GO:0140662	2	molecular_function
GO:0140663	2	molecular_function
GO:0140664	3	molecular_function
GO:0140665	4	molecular_function
GO:0140666	4	molecular_function
GO:0140667	6	biological_process
GO:0140668	7	biological_process
GO:0140669	7	biological_process
GO:0140670	4	molecular_function
GO:0140671	6	cellular_component
GO:0140672	6	cellular_component
GO:0140673	8	biological_process
GO:0140674	3	molecular_function
GO:0140676	4	biological_process
GO:0140677	2	molecular_function
GO:0140678	2	molecular_function
GO:0140679	4	molecular_function
GO:0140680	6	molecular_function
GO:0140681	6	molecular_function
GO:0140682	4	molecular_function
GO:0140683	5	molecular_function
GO:0140684	5	molecular_function
GO:0140685	4	molecular_function
GO:0140690	4	cellular_component
GO:0140691	1	molecular_function
GO:0140692	6	molecular_function
GO:0140693	3	molecular_function
GO:0140694	6	biological_process
GO:0140696	5	molecular_function
GO:0140698	4	biological_process
GO:0140699	5	molecular_function
GO:0140700	6	molecular_function
GO:0140701	6	molecular_function
GO:0140702	5	molecular_function
GO:0140703	4	molecular_function
GO:0140704	4	molecular_function
GO:0140706	3	biological_process
GO:0140707	4	molecular_function
GO:0140708	7	biological_process
GO:0140709	7	biological_process
GO:0140710	7	biological_process
GO:0140711	8	biological_process
GO:0140712	8	biological_process
GO:0140713	3	molecular_function
GO:0140714	4	cellular_component
GO:0140715	3	cellular_component
GO:0140717	6	biological_process
GO:0140718	9	biological_process
GO:0140719	9	biological_process
GO:0140720	5	cellular_component
GO:0140721	4	molecular_function
GO:0140722	4	biological_process
GO:0140723	5	biological_process
GO:0140724	7	biological_process
GO:0140725	2	biological_process
GO:0140727	9	biological_process
GO:0140728	8	molecular_function
GO:0140729	2	biological_process
